rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
784,Feb,1,Sunday,Toyota,Rural,Monday,Feb,2,Male,Married,72,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13890,16,400,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
785,Aug,1,Thursday,Pontiac,Urban,Thursday,Aug,2,Female,Married,41,Third Party,Sedan - Collision,Sedan,less than 20000,13891,7,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
786,Jan,4,Thursday,Pontiac,Urban,Tuesday,Feb,1,Male,Single,26,Policy Holder,Sedan - All Perils,Sedan,less than 20000,13892,7,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
787,Jan,4,Wednesday,Honda,Urban,Wednesday,Jan,4,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,13893,12,400,2,more than 30,more than 30,more than 4,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
788,Jan,3,Wednesday,Honda,Urban,Friday,Feb,2,Male,Married,29,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13894,6,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
789,Jan,3,Tuesday,Toyota,Urban,Monday,Feb,2,Male,Married,57,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13895,11,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
790,Jan,2,Wednesday,Mazda,Urban,Tuesday,Feb,1,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13896,4,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
791,Jan,2,Wednesday,Pontiac,Urban,Thursday,Jan,2,Female,Married,44,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13897,5,400,1,more than 30,more than 30,1,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
792,Jan,2,Monday,Toyota,Urban,Monday,Jan,4,Male,Married,57,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13898,4,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
793,Dec,5,Tuesday,Pontiac,Rural,Thursday,Feb,4,Female,Single,57,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13899,3,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
794,Aug,1,Thursday,Toyota,Urban,Monday,Aug,2,Female,Married,36,Policy Holder,Sedan - All Perils,Sedan,less than 20000,13900,11,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,no change,3 to 4,1996,All Perils,yes
795,Dec,4,Tuesday,Mazda,Urban,Thursday,Oct,1,Male,Married,54,Policy Holder,Utility - All Perils,Utility,more than 69000,13901,16,400,3,more than 30,more than 30,none,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
796,Dec,1,Sunday,Honda,Rural,Wednesday,May,2,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13902,3,400,1,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
797,Apr,3,Tuesday,Pontiac,Urban,Thursday,Apr,4,Male,Married,49,Third Party,Sedan - Liability,Sport,20000 to 29000,13903,13,400,1,more than 30,more than 30,2 to 4,5 years,41 to 50,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
798,Apr,2,Thursday,Accura,Urban,Friday,Apr,2,Male,Single,49,Third Party,Sedan - Collision,Sedan,30000 to 39000,13904,2,400,2,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
799,Apr,1,Saturday,Chevrolet,Urban,Thursday,Apr,2,Male,Single,27,Third Party,Sedan - Collision,Sedan,30000 to 39000,13905,1,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
800,Apr,1,Friday,Honda,Rural,Tuesday,Apr,1,Male,Single,0,Policy Holder,Sedan - Liability,Sport,more than 69000,13906,3,400,2,more than 30,more than 30,none,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,Liability,no
801,Mar,4,Thursday,Saturn,Rural,Friday,Apr,1,Male,Married,37,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13907,7,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
802,Mar,4,Wednesday,Honda,Urban,Wednesday,Apr,2,Male,Single,25,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13908,4,400,2,more than 30,more than 30,2 to 4,6 years,26 to 30,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
803,Apr,3,Saturday,Pontiac,Urban,Tuesday,Apr,4,Male,Divorced,53,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13909,1,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
804,Aug,1,Friday,Ford,Urban,Monday,Aug,2,Male,Married,53,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,13910,3,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,yes
805,Jun,1,Monday,Pontiac,Urban,Monday,Jun,1,Male,Married,34,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13911,14,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
806,Oct,4,Saturday,Mazda,Urban,Tuesday,Oct,4,Male,Married,36,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13912,11,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
807,Nov,1,Friday,Mazda,Urban,Monday,Nov,2,Male,Married,45,Policy Holder,Utility - All Perils,Utility,more than 69000,13913,13,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
808,Aug,1,Saturday,Mazda,Urban,Tuesday,Sep,2,Female,Married,57,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13914,11,400,1,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
809,Mar,3,Friday,Honda,Urban,Friday,Mar,3,Female,Married,36,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13915,8,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
810,Aug,1,Saturday,Mazda,Urban,Thursday,Aug,2,Male,Single,34,Policy Holder,Sport - Collision,Sport,more than 69000,13916,15,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,yes
811,Aug,1,Thursday,Toyota,Urban,Friday,Aug,2,Male,Married,64,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13917,5,400,2,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
812,Dec,2,Thursday,Chevrolet,Urban,Thursday,Dec,2,Male,Married,38,Policy Holder,Sedan - Liability,Sport,40000 to 59000,13918,2,400,2,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
813,Apr,4,Wednesday,Mercury,Urban,Thursday,Apr,5,Female,Married,39,Policy Holder,Sedan - Collision,Sedan,more than 69000,13919,16,400,4,more than 30,more than 30,1,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
814,Apr,5,Thursday,VW,Urban,Friday,Apr,5,Male,Married,63,Policy Holder,Sedan - Liability,Sport,60000 to 69000,13920,13,400,1,more than 30,more than 30,more than 4,6 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
815,Mar,3,Monday,Honda,Urban,Tuesday,Mar,3,Male,Married,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13921,6,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
816,Jun,5,Tuesday,Mercury,Urban,Friday,Jul,1,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13922,11,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
817,Jun,2,Monday,Pontiac,Urban,Thursday,Jun,3,Male,Single,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13923,1,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
818,Sep,4,Tuesday,Honda,Urban,Tuesday,Sep,4,Male,Single,41,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13924,6,500,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,1 year,2 vehicles,1996,Liability,no
819,Sep,5,Wednesday,Pontiac,Urban,Thursday,Sep,5,Male,Married,32,Third Party,Sedan - All Perils,Sedan,30000 to 39000,13925,2,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
820,Apr,3,Saturday,Honda,Urban,Wednesday,Apr,3,Female,Married,54,Third Party,Sedan - Collision,Sedan,less than 20000,13926,5,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
821,May,1,Tuesday,Toyota,Urban,Wednesday,May,1,Male,Married,46,Third Party,Sedan - Collision,Sedan,20000 to 29000,13927,5,400,2,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
822,Apr,4,Tuesday,Mazda,Urban,Tuesday,Apr,4,Male,Married,44,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13928,4,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
823,Aug,5,Wednesday,Mazda,Urban,Wednesday,Aug,5,Male,Married,57,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13929,6,400,1,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
824,Aug,2,Monday,Mazda,Rural,Tuesday,Aug,2,Male,Single,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13930,5,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
825,Aug,2,Monday,Chevrolet,Urban,Tuesday,Aug,2,Female,Single,55,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13931,15,400,3,more than 30,more than 30,2 to 4,6 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
826,Aug,1,Saturday,Mazda,Urban,Thursday,Aug,3,Male,Married,29,Third Party,Sport - Collision,Sport,more than 69000,13932,5,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,Yes,No,External,none,no change,1 vehicle,1996,Collision,no
827,Jun,4,Friday,Honda,Urban,Friday,Jun,4,Male,Single,48,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13933,8,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
828,May,4,Wednesday,Mazda,Urban,Monday,May,5,Male,Married,23,Policy Holder,Sedan - Collision,Sedan,more than 69000,13934,15,400,4,more than 30,more than 30,none,5 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
829,Sep,1,Sunday,Honda,Urban,Wednesday,Sep,2,Male,Married,48,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13935,16,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
830,Jul,4,Friday,Pontiac,Rural,Tuesday,Jul,4,Male,Married,48,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13936,14,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
831,Dec,1,Friday,Accura,Urban,Monday,Dec,2,Male,Married,50,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,13937,8,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
832,Apr,4,Friday,Mazda,Urban,Friday,Apr,5,Female,Married,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13938,16,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
833,Sep,3,Wednesday,Pontiac,Urban,Thursday,Oct,1,Male,Married,68,Policy Holder,Utility - All Perils,Utility,40000 to 59000,13939,11,400,1,more than 30,more than 30,1,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
834,Oct,4,Sunday,Pontiac,Rural,Monday,Oct,4,Male,Single,29,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13940,4,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
835,Oct,1,Thursday,Toyota,Urban,Monday,Nov,1,Male,Married,56,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13941,13,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,more than 5,no change,3 to 4,1996,Collision,no
836,Dec,3,Wednesday,Toyota,Urban,Wednesday,Dec,3,Male,Single,71,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13942,8,400,1,more than 30,more than 30,1,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
837,Aug,1,Sunday,Honda,Urban,Friday,Aug,3,Male,Married,53,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13943,1,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
838,Oct,2,Saturday,Toyota,Urban,Monday,Oct,2,Male,Single,32,Third Party,Sedan - Collision,Sedan,20000 to 29000,13944,12,400,1,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
839,Oct,2,Monday,Mazda,Urban,Tuesday,Oct,2,Male,Married,46,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13945,6,400,4,more than 30,more than 30,more than 4,7 years,41 to 50,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
840,Apr,2,Thursday,Pontiac,Urban,Thursday,Apr,2,Male,Single,25,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13946,5,400,1,more than 30,more than 30,2 to 4,5 years,26 to 30,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
841,Aug,2,Monday,Honda,Urban,Thursday,Aug,3,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13947,8,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Collision,yes
842,Jul,1,Tuesday,VW,Urban,Thursday,Jul,1,Male,Married,55,Policy Holder,Sedan - Liability,Sport,60000 to 69000,13948,5,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,Internal,1 to 2,no change,1 vehicle,1996,Liability,no
843,Jul,5,Friday,Pontiac,Urban,Monday,Aug,3,Female,Married,42,Policy Holder,Sedan - Collision,Sedan,less than 20000,13949,6,400,1,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
844,Aug,2,Monday,Chevrolet,Urban,Thursday,Aug,2,Male,Married,52,Third Party,Sedan - Collision,Sedan,more than 69000,13950,12,400,4,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
845,Aug,3,Sunday,Honda,Urban,Tuesday,Sep,3,Male,Divorced,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13951,7,400,4,8 to 15,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
846,Oct,1,Monday,Pontiac,Urban,Thursday,Oct,1,Female,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13952,1,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
847,Aug,4,Tuesday,Chevrolet,Urban,Thursday,Sep,1,Male,Married,52,Third Party,Sedan - All Perils,Sedan,more than 69000,13953,8,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
848,Sep,4,Friday,Chevrolet,Urban,Tuesday,Oct,1,Male,Married,65,Policy Holder,Sedan - Collision,Sedan,more than 69000,13954,7,400,2,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Collision,no
849,Aug,2,Monday,Pontiac,Urban,Friday,Sep,4,Male,Married,41,Third Party,Sedan - Collision,Sedan,less than 20000,13955,12,400,2,15 to 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
850,Jun,2,Wednesday,Chevrolet,Urban,Thursday,Jun,3,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13956,4,400,2,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
851,Oct,3,Saturday,Pontiac,Urban,Wednesday,Nov,1,Male,Married,64,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13957,8,400,1,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
852,Mar,3,Wednesday,Mazda,Urban,Tuesday,Mar,4,Male,Married,30,Third Party,Sport - Collision,Sport,more than 69000,13958,1,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
853,Mar,1,Monday,Pontiac,Urban,Tuesday,Mar,2,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13959,3,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
854,Feb,3,Monday,Pontiac,Urban,Tuesday,Feb,4,Male,Married,42,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13960,5,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
855,Aug,2,Tuesday,Saab,Urban,Monday,Aug,3,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13961,2,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,yes
856,Jul,1,Friday,Honda,Rural,Tuesday,Jul,1,Male,Single,32,Third Party,Sedan - All Perils,Sedan,20000 to 29000,13962,2,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
857,Jul,1,Saturday,Honda,Urban,Wednesday,Jul,1,Male,Married,60,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13963,15,400,2,more than 30,more than 30,1,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
858,Feb,1,Friday,Mazda,Urban,Wednesday,Feb,2,Male,Single,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13964,5,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
859,Nov,4,Thursday,Toyota,Urban,Thursday,Nov,4,Male,Married,41,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,13965,2,400,2,more than 30,more than 30,2 to 4,6 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
860,Dec,2,Sunday,Mazda,Urban,Tuesday,Dec,2,Male,Single,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13966,5,400,2,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,Liability,no
861,Aug,2,Tuesday,Honda,Rural,Thursday,Aug,2,Male,Single,24,Third Party,Sedan - Collision,Sedan,20000 to 29000,13967,15,400,3,8 to 15,15 to 30,1,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
862,Aug,1,Thursday,Pontiac,Urban,Friday,Aug,1,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,13968,5,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,Internal,more than 5,no change,1 vehicle,1996,Collision,no
863,Jul,2,Wednesday,Pontiac,Urban,Friday,Jul,3,Male,Single,31,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13969,7,400,3,more than 30,more than 30,none,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
864,Jul,3,Friday,Pontiac,Urban,Wednesday,Jul,4,Male,Married,30,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,13970,3,400,2,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
865,Sep,4,Tuesday,Honda,Rural,Tuesday,Sep,4,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,13971,10,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
866,Jun,2,Sunday,Ford,Urban,Thursday,Jun,3,Female,Single,47,Policy Holder,Sedan - Liability,Sport,30000 to 39000,13972,15,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
867,Dec,3,Thursday,Honda,Urban,Monday,Jan,4,Male,Married,51,Policy Holder,Sedan - Liability,Sport,40000 to 59000,13973,4,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
