rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
740,Sep,1,Saturday,Pontiac,Urban,Friday,Sep,5,Male,Married,74,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11533,16,700,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
741,Jun,4,Monday,Mazda,Urban,Wednesday,Jun,5,Female,Single,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11534,12,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
742,Jun,1,Friday,Honda,Urban,Tuesday,Jun,1,Male,Married,35,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11535,8,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
743,May,2,Thursday,Honda,Urban,Thursday,May,2,Male,Single,33,Third Party,Sedan - Collision,Sedan,30000 to 39000,11536,4,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
744,May,2,Sunday,Mazda,Urban,Thursday,May,2,Male,Divorced,41,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11537,2,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
745,May,1,Saturday,Toyota,Urban,Friday,May,2,Male,Married,40,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11538,6,400,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
746,May,1,Thursday,Chevrolet,Urban,Wednesday,May,2,Male,Married,28,Policy Holder,Utility - All Perils,Utility,more than 69000,11539,1,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
747,Apr,4,Saturday,Toyota,Rural,Thursday,Oct,1,Male,Married,56,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11540,5,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
748,Jan,1,Tuesday,Toyota,Urban,Monday,Jan,2,Female,Married,33,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11541,8,400,3,more than 30,more than 30,2 to 4,3 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,All Perils,no
749,Dec,4,Monday,Toyota,Urban,Wednesday,Dec,5,Male,Married,36,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11542,4,400,1,more than 30,more than 30,1,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
750,Dec,2,Tuesday,Mazda,Urban,Tuesday,Dec,3,Female,Married,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11543,1,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
751,Nov,2,Monday,Mazda,Urban,Wednesday,Nov,2,Male,Single,20,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11544,15,400,2,more than 30,more than 30,more than 4,2 years,21 to 25,Yes,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
752,Oct,3,Saturday,Chevrolet,Urban,Friday,Oct,4,Male,Married,54,Third Party,Sedan - Collision,Sedan,30000 to 39000,11545,15,400,1,more than 30,more than 30,none,6 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
753,Oct,2,Thursday,Honda,Urban,Thursday,Oct,2,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11546,5,400,2,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
754,Sep,5,Thursday,Mazda,Rural,Tuesday,Oct,1,Male,Married,36,Third Party,Sedan - Liability,Sport,40000 to 59000,11547,16,400,4,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
755,Sep,4,Wednesday,Mazda,Urban,Friday,Sep,4,Male,Married,45,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11548,10,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
756,Sep,4,Wednesday,Toyota,Urban,Wednesday,Sep,4,Male,Single,44,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11549,5,400,4,more than 30,more than 30,1,6 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
757,Sep,3,Sunday,Mercury,Urban,Monday,Sep,3,Male,Married,44,Policy Holder,Sedan - All Perils,Sedan,more than 69000,11550,16,400,1,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
758,Sep,3,Wednesday,Pontiac,Urban,Thursday,Sep,3,Female,Married,79,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11551,14,400,1,more than 30,more than 30,2 to 4,7 years,over 65,No,No,External,3 to 5,4 to 8 years,2 vehicles,1996,Liability,no
759,Sep,3,Wednesday,Toyota,Urban,Tuesday,Nov,2,Male,Single,40,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11552,15,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,All Perils,no
760,Sep,1,Thursday,Mazda,Urban,Monday,Sep,2,Male,Married,45,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11553,1,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
761,Aug,4,Monday,Toyota,Urban,Thursday,Sep,1,Male,Married,31,Third Party,Sedan - Collision,Sedan,20000 to 29000,11554,3,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
762,Aug,3,Sunday,Saturn,Urban,Wednesday,Sep,2,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11555,13,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
763,Apr,3,Saturday,Mazda,Urban,Tuesday,Apr,3,Male,Married,72,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11556,10,400,3,more than 30,more than 30,none,more than 7,over 65,No,No,External,none,no change,1 vehicle,1996,All Perils,no
764,Jun,1,Saturday,Mercury,Urban,Monday,Jun,1,Female,Married,29,Policy Holder,Sedan - Collision,Sedan,more than 69000,11557,7,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Collision,no
765,May,4,Thursday,Honda,Urban,Monday,Jun,2,Male,Married,27,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11558,10,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,1 year,1 vehicle,1996,Liability,no
766,May,2,Friday,Toyota,Urban,Tuesday,May,3,Male,Married,48,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11559,15,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
767,May,1,Thursday,Pontiac,Urban,Wednesday,Jun,1,Male,Married,37,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11560,9,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
768,Apr,1,Saturday,Honda,Urban,Monday,Apr,1,Male,Single,0,Policy Holder,Sedan - All Perils,Sedan,more than 69000,11561,15,400,1,more than 30,more than 30,none,new,16 to 17,No,No,External,none,no change,1 vehicle,1996,All Perils,no
769,Mar,2,Friday,Ford,Urban,Monday,Mar,3,Male,Married,56,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11562,9,400,4,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1996,Liability,no
770,Feb,4,Monday,Honda,Urban,Tuesday,Feb,4,Male,Married,44,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11563,10,400,3,more than 30,more than 30,none,6 years,36 to 40,No,No,External,none,no change,3 to 4,1996,All Perils,no
771,May,4,Friday,Chevrolet,Urban,Monday,May,5,Female,Single,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11564,15,700,3,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
772,May,3,Saturday,Mazda,Urban,Monday,May,4,Male,Married,33,Third Party,Sedan - Collision,Sedan,more than 69000,11565,2,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
773,May,3,Wednesday,Chevrolet,Urban,Wednesday,May,3,Male,Married,77,Third Party,Sedan - Liability,Sport,30000 to 39000,11566,5,400,2,more than 30,more than 30,none,6 years,over 65,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
774,Sep,3,Tuesday,Honda,Urban,Tuesday,Sep,3,Male,Married,36,Policy Holder,Sedan - Liability,Sport,more than 69000,11567,6,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
775,Jun,2,Tuesday,Dodge,Urban,Tuesday,Jun,2,Male,Married,37,Policy Holder,Sedan - Liability,Sport,more than 69000,11568,9,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
776,Jun,1,Monday,Accura,Urban,Friday,Jun,2,Male,Married,43,Policy Holder,Sedan - Liability,Sport,40000 to 59000,11569,9,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
777,Jul,3,Sunday,Honda,Urban,Tuesday,Jul,4,Female,Single,43,Policy Holder,Sedan - All Perils,Sedan,less than 20000,11570,9,400,3,more than 30,more than 30,1,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,All Perils,no
778,Jul,2,Wednesday,Pontiac,Urban,Friday,Jul,3,Male,Married,52,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11571,9,400,3,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
779,Sep,1,Monday,Honda,Urban,Thursday,Sep,2,Male,Married,26,Policy Holder,Sedan - All Perils,Sedan,more than 69000,11572,12,400,3,more than 30,more than 30,none,new,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,All Perils,no
780,Nov,4,Monday,Honda,Urban,Tuesday,Nov,4,Male,Married,34,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11573,10,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
781,Nov,3,Tuesday,Pontiac,Urban,Thursday,Nov,3,Male,Married,45,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11574,5,400,1,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Liability,no
782,Oct,2,Monday,Chevrolet,Urban,Monday,Oct,2,Male,Married,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11575,1,400,2,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
783,Dec,3,Monday,Mazda,Rural,Wednesday,Dec,4,Male,Single,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11576,13,400,4,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
784,Mar,1,Thursday,Toyota,Urban,Thursday,Mar,1,Male,Married,32,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11577,12,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
785,Oct,3,Monday,Honda,Urban,Friday,Nov,4,Male,Married,35,Third Party,Sedan - Collision,Sedan,30000 to 39000,11578,1,500,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,none,2 to 3 years,1 vehicle,1996,Collision,yes
786,Nov,4,Thursday,Toyota,Urban,Friday,Nov,4,Male,Married,52,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,11579,7,400,3,more than 30,more than 30,1,more than 7,41 to 50,Yes,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
787,Nov,4,Wednesday,Toyota,Urban,Thursday,Nov,5,Male,Married,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11580,14,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
788,Dec,5,Saturday,Toyota,Urban,Monday,Jan,1,Female,Married,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11581,5,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
789,Jun,2,Monday,Mazda,Urban,Tuesday,Jun,3,Male,Married,42,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11582,7,400,4,more than 30,more than 30,1,more than 7,36 to 40,No,No,Internal,1 to 2,no change,1 vehicle,1996,Liability,no
790,Jun,4,Wednesday,Chevrolet,Urban,Friday,Jun,4,Male,Married,36,Third Party,Sedan - Liability,Sport,30000 to 39000,11583,4,400,3,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
791,Apr,3,Sunday,Toyota,Urban,Monday,Jun,4,Male,Married,31,Policy Holder,Sedan - Collision,Sedan,less than 20000,11584,7,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,yes
792,Sep,1,Tuesday,Honda,Urban,Tuesday,Sep,1,Male,Single,22,Third Party,Sedan - Collision,Sedan,20000 to 29000,11585,8,400,3,more than 30,more than 30,1,5 years,26 to 30,No,No,External,none,no change,1 vehicle,1996,Collision,no
793,Dec,4,Saturday,VW,Urban,Tuesday,Dec,4,Male,Married,40,Policy Holder,Sedan - Liability,Sport,40000 to 59000,11586,1,400,3,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
794,Jan,3,Tuesday,Mazda,Urban,Wednesday,Jan,3,Male,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11587,15,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
795,Mar,1,Thursday,Ford,Urban,Wednesday,Mar,2,Male,Single,47,Policy Holder,Sedan - Liability,Sport,40000 to 59000,11588,3,400,3,more than 30,more than 30,2 to 4,6 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
796,Jun,2,Monday,Toyota,Rural,Monday,Jun,2,Male,Married,32,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11589,10,400,2,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
797,Jun,2,Friday,Toyota,Urban,Friday,Jun,2,Male,Married,35,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11590,6,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
798,May,4,Saturday,Mazda,Urban,Tuesday,May,5,Male,Single,22,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11591,9,400,1,more than 30,more than 30,2 to 4,6 years,26 to 30,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
799,Jul,2,Thursday,Honda,Urban,Wednesday,Jul,2,Male,Married,41,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11592,7,400,3,more than 30,more than 30,more than 4,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
800,Sep,4,Friday,Honda,Urban,Tuesday,Oct,1,Male,Married,30,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11593,7,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1996,Collision,no
801,Sep,4,Sunday,Honda,Urban,Friday,Sep,5,Female,Single,35,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11594,15,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
802,Oct,4,Tuesday,VW,Urban,Thursday,Oct,4,Male,Divorced,42,Policy Holder,Sedan - Collision,Sedan,40000 to 59000,11595,9,700,1,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,Collision,no
803,Oct,4,Saturday,Dodge,Urban,Friday,Nov,1,Male,Married,47,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11596,1,400,1,more than 30,more than 30,1,7 years,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
804,Dec,4,Thursday,Accura,Urban,Thursday,Jan,2,Male,Married,67,Third Party,Sedan - All Perils,Sedan,30000 to 39000,11597,4,400,4,more than 30,more than 30,1,more than 7,over 65,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
805,Dec,4,Thursday,Ford,Urban,Thursday,Dec,5,Male,Married,38,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,11598,6,400,3,more than 30,more than 30,2 to 4,more than 7,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,All Perils,no
806,Jun,2,Wednesday,Pontiac,Urban,Friday,Jun,2,Male,Married,44,Third Party,Sedan - Liability,Sport,30000 to 39000,11599,1,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
807,May,3,Thursday,Chevrolet,Urban,Friday,May,3,Male,Married,44,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11600,2,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
808,Apr,3,Monday,Honda,Urban,Tuesday,Apr,4,Male,Married,42,Policy Holder,Sedan - Liability,Sport,more than 69000,11601,10,400,2,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1996,Liability,yes
809,May,3,Sunday,Honda,Rural,Monday,May,3,Male,Married,56,Third Party,Sedan - Liability,Sport,20000 to 29000,11602,6,400,2,more than 30,more than 30,1,7 years,51 to 65,No,No,External,none,no change,1 vehicle,1996,Liability,no
810,Aug,5,Monday,Toyota,Urban,Monday,Sep,3,Male,Married,60,Third Party,Sedan - Liability,Sport,30000 to 39000,11603,12,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,Liability,no
811,Nov,1,Saturday,Dodge,Urban,Tuesday,Nov,2,Female,Married,52,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11604,14,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,1 to 2,no change,3 to 4,1996,All Perils,no
812,Oct,4,Wednesday,Honda,Urban,Thursday,Oct,4,Male,Single,30,Policy Holder,Sedan - Liability,Sport,20000 to 29000,11605,1,400,3,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Liability,no
813,Dec,3,Wednesday,Ford,Urban,Thursday,Dec,5,Male,Married,49,Policy Holder,Utility - All Perils,Utility,more than 69000,11606,14,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,All Perils,no
814,Apr,3,Monday,Toyota,Urban,Thursday,Apr,3,Male,Married,58,Third Party,Sedan - All Perils,Sedan,less than 20000,11607,1,400,1,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1996,All Perils,no
815,Oct,2,Friday,Toyota,Urban,Friday,Oct,2,Female,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11608,12,400,1,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
816,Aug,3,Monday,Mazda,Urban,Friday,Aug,3,Male,Single,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11609,6,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1996,Collision,no
817,May,3,Sunday,Saab,Urban,Wednesday,May,3,Male,Married,47,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,11610,1,400,2,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1996,Collision,no
818,Oct,3,Tuesday,Pontiac,Urban,Tuesday,Oct,3,Male,Single,29,Policy Holder,Sedan - Liability,Sport,less than 20000,11611,13,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1996,Liability,no
819,Oct,3,Wednesday,Toyota,Urban,Thursday,Oct,3,Male,Married,36,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,11612,11,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1996,Collision,no
820,Oct,1,Saturday,Ford,Urban,Monday,Oct,1,Male,Married,50,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11613,11,400,2,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1996,Liability,no
821,Aug,1,Monday,Toyota,Urban,Friday,Oct,4,Male,Married,49,Third Party,Sedan - All Perils,Sedan,20000 to 29000,11614,2,400,4,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,none,4 to 8 years,2 vehicles,1996,All Perils,no
822,Jul,2,Tuesday,Honda,Urban,Wednesday,Aug,3,Male,Single,42,Policy Holder,Sedan - Collision,Sedan,less than 20000,11615,10,400,4,more than 30,more than 30,1,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1996,Collision,no
823,Jun,3,Thursday,Pontiac,Urban,Friday,Jun,3,Male,Married,51,Policy Holder,Sedan - Liability,Sport,30000 to 39000,11616,6,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1996,Liability,no
